label,review
1,大阪街头的舞者... 还真自在的说... [哈哈] @黄琦君 @百莲
1,笑死我了@InoueKumiko @丽江醉漫时光 @老娘我来了 @LuH0ng //@娃娃他姐:这么长的文儿一气呵成的看完呀?受教了[鼓掌][good] ?//@月光冰棒: 中国话博大精深，处处都是爱//@青橙-赵小墩: 我看到一半就快笑倒了
1,哈哈！梅西太惨了！//@?煨桑吉祥海?: 太欢乐了！ //@北京-神策圣堂:[哈哈]以前玩FIFA也没看这么多的欢乐...
1,回复@海?日?:不好意思当时太忙了。下回一定。六本木是?老师家食堂，他经常来的。[哈哈][哈哈][哈哈] //@海?日?:黄老师也在？马哥也不介绍一下， //@马剑是谁:同乐同乐
1,不谢不谢O(∩_∩)O哈哈~3[嘻嘻]//@Flamme牛排餐厅: 谢谢祝福！[爱你][蛋糕]
1,[鼓掌]//@肥茄想变长条茄啊呜啊呜啊呜嗷: 转发微博
1,[抱抱] //@cfir：//@全球时尚：他??、你?到了一?人、是因?那?人在想你、、
1,@16nv  [汗]//@詹妮弗牛:真凭实据说明金毛是大众情人儿啊~~~[偷笑]@最爱猪样儿 //@诸葛猫妖肆月: 金毛好忙啊[哈哈][哈哈][哈哈]
1,[鼓掌][太开心]哇哦，池中的鲜花好像在说：御庭准备好迎接远方的客人们啦?欢迎光临[亲亲][鲜花]
1,@Roxy-Mei 太后的风格！！！//@ifeelcool: 女王足下系列??非常?民，如有男?入手更好[嘻嘻]
1,永动机？ //@代码诗人芋头:[衰]//@刘强: 好NB啊，买两个在家自己玩儿[哈哈]//@2HPD: //@张老沫要变张小沫: 对孤独寂寞冷的同学还是很好的！
1,亲朋好友几个，乘着明媚的阳光，和煦的春风，一起享受属于春天的幸福[哈哈]//@老乐乐-: 周末快乐！//@踏遍全球rw: //@若镜莫球: 只要心灵有所满足、慰藉就有幸福感！ 周末快乐！[心][握手]
1,旅游景点的巧克力店，从口味到样式应有尽有！只是上图的手机型号老了点儿~~再看下面，还有笔记本电脑呢！[嘻嘻]
1,#请允许我仅代表我个人骂一句脏话就一句# 代表月亮消灭你丫的！[闪电][哈哈][偷笑]
1,那就关注@龙腾精英超级模特大赛 的微博吧~咱们微博上看比赛[嘻嘻]//@Im晓粉: 我 2号回杭州咯就[泪] //@贝贝9603:11月3号来看我们的大赛啊！
1,今天与金总，崔总去开业 //@权金城韩国烧烤:感谢各位同仁的辛勤劳动与努力及社会各界的支持，今天我们喜迎张家口百盛店隆重开业！[鼓掌][鼓掌]看到整装待发的照片，热情的服务于每一位顾客，让我们共同祝福：开业大吉，再创佳绩！[耶][耶]
1,长夜漫漫无心睡眠，小酌一杯！为了不涨肚子，换种酒尝试一下！@嘻哈七喜徐涛 @一弛 @孟陌陌 @夜千night @不是熊猫也爱竹 @兔拉拉810 @歌手张羽 干杯?????又到周末了[哈哈][哈哈]
1,"数字时代的低级错误,非常常见,不必愧疚！！！[哈哈] //@酷毙想法:转发微博"
1,当然。。。。[哈哈]
1,“首传”就这样给了我们！激动ing[鼓掌] 前辈送来的祝福沉甸甸~歌词让人很动容。让我想起了@边境大LUCKY @是我雷蕾 这对爱情典范[太开心]
1,吼吼，俺们一日店员活动是长期开展。电话报名；010-62701928[来]一日体验，书香盈面?[心]//@橡果书签: @枫叶落山黄  //@雨枫书馆:欢迎书友参加！[鼓掌]@须叔 @北京金隅万科广场 @游乐绘
1,好东西要扩散～[可爱]
1,[思考]//@Koreyoshi清音: 帮扩散[话筒]，在一起在一起~~//@南徐阳明子: 万一人家有女朋友了，怎么办？//@麦田得守护者: 后悔了吧没要号码@郝浩 @镇江全媒体中心 @南徐阳明子 请镇江大v帮忙[嘻嘻]//@My0511镇江网友之家:[哈哈]帮转帮转，祝江大的这位妹纸赶紧找到这个一见钟情的他[转发]
1,#随手拍#@MR小a @蛋蛋IN北京 三个男人相约一起@王府半岛酒店 没有妹纸着实不太像我们的风格哈哈。虽没妹纸但在这温馨的环境中，喝着暖暖的热巧吃着火鸡和树根蛋糕三个男淫也聊得不亦乐乎。而且卫生间偶遇@大菜微博 不过是门口呦哈哈[哈哈]。还有超可爱的小菜。@紫色透明 姐没有来[泪] @京城美食探店
1,#旅行攻略# 给假期打算去青城山旅游的朋友！补充#青城后山徒步路线#：从泰安古镇沿着右路上山，走飞泉沟，到翠映湖，不去登顶，向左走，到又一村下行，走龙隐峡栈道，五龙沟，这样，青城后山的美景基本上都囊括了。上去4公里，下来6公里，还不错哦！[抱抱]
1,[哈哈] //@上官军乐:[哈哈]
1,回覆@姑苏老沈:少吃一口，安定一宿，多吃多占，早晚完蛋 //@姑苏老沈:回复@永平府:早上好!永平的至理名言![阳光][cai开心][赞][哈哈]
1,房奴的日子你们不懂....省吃俭用拌面扁肉度人生[泪]//@灰太狼-标哥: 非常励志，感脚受到莫大鼓舞[爱你] //@蔡文胜://@创业家杂志:励志贴！月薪2万2，在台北买5000万的房子。 //@李开复: 太励志了！[偷笑]//@变态辣椒:一定要看到最后！
1,@梦游_Echo_公主病 熊和雪人不可兼得。[可爱]
1,我们第三世界社会主义国家的底层劳动人民要求绝对的共产主义啊！麻烦扫描整本传出来吧[嘻嘻]！
1,老柏当导游[酷]//@Kevin-Suksun:中国人民银行!//@海科-七星智库:麻袋上印什么? //@爱运动的道长:师兄、叫让咱家小刘柳多印几个麻袋、我们全球乡村游。//@田培善:只要玩的开心，什么钱不钱的？不就是几张纸吗？[哈哈] //@田培善:这话听着由内而外地舒坦，只盼兄弟尽早实施！[哈哈][哈哈]//@爱运动的道长
1,今天见到原来的同事，他们说我瘦了，[晕][爱你]太会讲话了，?结果一不留神吃了很多超爱的东东[干杯]，感谢朋朋们的爱??????
1,让Andreas亲自给您加点黑胡椒？?[鼓掌]
1,三点钟的时候肿么办[嘻嘻] //@华袍上的狮纸: 转发微博。
1,#我的美食日记#可爱的小圆筒~香甜细腻[嘻嘻]@Style-Cafe
1,请大家帮忙转！[心]//@我在村里叫小方:欢迎热衷于移动互联网开发的同学加入我们！//@葛永昌Gary: 弹性工作制哦，睡过头不担心！[哈哈] 亲们，这是一家奖励上班时间逛淘宝的公司，还等什么？[爱你] @张冉cindy: 11月10日南大招聘会，在江苏省高校就业指导服务中心 南京市上海路203号等你们[围观]
1,坚持！加油！//@朵朵开素食: 常来，哈哈！ //@怂的载体:回复@黑茶女王:济南新收获[嘻嘻] //@黑茶女王:[爱你][爱你][爱你][爱你]
1,#极地新年嘉年华#各种水母，太可爱啦[爱你]@武汉海昌极地海洋世界 @湖北旅游 @auv张君雅小妹妹 @好木望夏
1,各位看官较着可以非诚勿扰不[偷笑][太开心]来呀来呀，扰啊扰啊[偷笑]
1,双鱼真好！[哈哈] //@苏释SUSU:双鱼TMD超级好~我中意这句话呀[害羞]
1,大家都更喜欢飞机模型？我司是一级全球航空票务代理[嘻嘻]//@光海神翼: #途易在线竞猜欧洲杯#意大利胜德国，西班牙胜葡萄牙，冠军将是意大利~往返机票不要了，飞机模型有兴趣[偷笑]//@途易在线: #途易在线竞猜欧洲杯#，欢迎大家继续参与有奖竞猜欧洲杯，我们的奖品是日本往返机票和航空公司飞机模型！
1,回复@黄山陈志龙:[鼓掌] //@黄山陈志龙:[围观]
1,不管你信不信，我反正信了！[哈哈] //@北京出版人沙龙:[吃惊]
1,#海南旅游资讯# 【2013年全国74城市空气质量海口居首 坚守生态“金饭碗”】国家环保部25日发布了2013年74个城市空气质量状况，海口名列“空气质量相对较好的10个城市”之首。[鼓掌]2014年海口市还将下大力气防治污染，进行一系列环境污染整治，实现环保新突破。好空气齐努力！[心]http://t.cn/8stQm1u
1,榴莲配啤酒。。[太开心][太开心]
1,"???天出席film mart活? ,??@barakalee & @mijosu 替我??衣服,我很喜??色[哈哈]"
1,终于要出了，繁体版本的[哈哈]
1,[哈哈] //@陆二贰:北京人在??[哈哈]
1,有妞有床单就有爱哟。有你们有祝福就有快乐。感谢您一如既往的围观！俺将再接再厉继续无敌地兽下去～//@3-悟:无敌小狮子，孙小兽，生日快乐！老乡，看把你乐的，滚床单悠着点[哈哈][哈哈][哈哈]
1,@凤晓凤 这张照片不错哦！亲爱的[爱你]
1,回复@我想说真话-:[哈哈][哈哈]大哥您评价一下拍的怎么样[害羞] //@我想说真话-:好大块
1,小时候的小巴哥~果然一股与生俱来的呆萌气息~[哈哈]（转）
1,哈哈哈哈 //@duan001:查了下，双鱼[挖鼻屎] //@姓王名山:一物降一物//@素蕾素蕾: 以前特别不理解这些大佬对王石、王功权的支持，现在豁然开朗，谁没有几个京郊别墅里的红粉小佳人呢！//@任志强: [哈哈][哈哈]
1,哇塞，强呀，这个好[good]  //@潘昕:有木有？有木有？？有木有？？？[哈哈]
1,这锅到你家把作用最大化啦[鼓掌][鼓掌][鼓掌]
1,今天从樟木口岸经过近15小时的车程，现奔驰在拉萨的高速路上，终于回到拉萨！好累啊！[可爱]
1,死不承认[哈哈]
1,回覆@瞎话话:我有那?凶????了~被??!!! //@瞎话话:突然，很不自信，压力很大很大很大，重点是无论怎么都要挨揍啊 //@??安?:回覆@瞎话话:[哈哈] 到?後??要?我好好把?把?!!! //@瞎话话:全世界，你怎么选得过来啊。真替你担心。。。
1,这是6字班的学妹....//@三强3str: 现在的学妹都这样了啊[嘻嘻]
1,美丽天水//@国土所长: 避暑的好地方哦！[嘻嘻]//@银川徐刚:好地方，应该很凉快吧？
1,好吃，好看，吃完还想吃，可否打包快递啊[嘻嘻][嘻嘻]
1,@刘有凯 生日快乐！祝火穴嗨置[哈哈][蛋糕][蛋糕][蛋糕][蛋糕] 我在:http://t.cn/zTu6ZNP
1,[鼓掌]美食带给大家一周的正能量！
1,[哈哈]最右神回复//@喷嚏网铂程: //@卷饼罪歌tacos :看土豪秀成绩，看学霸秀恩爱，看情侣炫富。岂不是更惨
1,黄山我梦想开启之地！[浮云]//@五悦景区连锁酒店:[威武]五悦圆你黄山梦！[嘻嘻]@飘尘Marco @五悦黄山店
1,[moc?]//@桃子夭夭2010: [赞]//@绿映红雪未央柳: 我倒~~！！！//@良家族的GraceVV: 噗，淳于老师乃真是！！！！太绝啦！！！！//@VV良家族的露露: [哈哈][给力]//@田田哇要好好学习去见翡翠: [奥特曼]
1,这个季节，庐山“枫”景独好，温泉红叶共醉！[哈哈][哈哈]//@心灯1盏:很想去，这个季节去好吗？ //@m宛若清扬m:微相约！//@九江旅游杜少华:必须的！//@谭承军:到时跟老杜喝两盅！[嘻嘻] //@九江旅游杜少华:欢迎到九江实地来复习！
1,[吃惊]真有才！无论做什么，投入，就是最快乐的！//@那些触动你的歌词: 下回看好声音，就这么玩！ i want you！[哈哈]
1,按照书上的方子做了无锡排骨。之前看到的都要放好多糖，我就是不太喜欢吃甜的肉[哈哈][偷笑]！今晚用了老干妈的油腐乳，加上各种佐料，慢慢小火炖，味道浓郁。我很满意。[馋嘴]
1,"好基友,好盆友!//@天津郭佳杰:回复@京城浩子哥:基友一生一起走，怕啥[哈哈]。 //@京城浩子哥:师妹:不要老师把晒出来好么,这样我们关系不就公开了么,回家怎么跟老婆大人交差啊"
1,这个要关注下。琢磨着我是不是也开个什么致某某某的999封信的微博呢？嘿嘿，咱绝对有这个实力。[嘻嘻]
1,@雷小雪 你这是借电视发送和母星联系的信号吗？[哈哈]
1,现在在穿越微信回复“拍卖01”就能了解最新拍卖价，你们出价了么[嘻嘻]
1,@齐小七 [鼓掌]西湖烟花节
1,[疑问] [思考]//@怪棋:独生子女政策还适用？ //@杰尼妈妈JanarSlanbek:[鼓掌] //@围脖摘要:转发微博
1,怎么觉得这家人要倒霉。。。//@唐僧v5: 文物文物，这下发了[哈哈]
1,"回港小休了?天,?了??小可?，去海?、公?、?她?心?的DVD、吃pizza、afternoon tea、看????.......忙吧？但其?......是她?在慰藉我的心?[偷笑][嘻嘻]"
1,吃完 你犯错误没？//@大乙八郎: Passion fruit! 好激情的名字! [爱你][可爱][花心][害羞] //@澳大利亚北领地旅游局:这是Passion fruit百香果~ 【 #发现澳大利亚# 之北领地】
1,必须的，自己动手的乐趣只有亲身经历的人才知道[嘻嘻]
1,回复@Inzaghi_l:马上出炉！敬请关注！！[嘻嘻] //@Inzaghi_l:有没有7月份特价的豪华岛
1,[嘻嘻]抢它孩子当宠物养
1,[嘻嘻]启动了 我在这里:http://t.cn/zl6SEQj
1,@Naadira斐异所思 我休息下我们聚哈，昨天到1点左右。@彼得詹 你有没有发现我戴的是？[爱你][爱你]@文wendy雯 尽量周末走起哈@Candyman8955 @loveshayne 约见
1,早安，祖国！俺回来啦[哈哈]
1,[哈哈]两个大魔头啊
1,#Lumia 1520#[扫描全能王]初次体验新手机的扫描功能，直接惊呆了[吃惊]，第一张用相机拍下我的《故宫日历》，然后用扫描全能王后期出来的清晰效果，如何？有点不可思议吧~~以后每天都会跟伙伴们分享我的国宝日历[嘻嘻]@诺基亚
1,快过年了。[哈哈][做鬼脸][太阳][发红包][发红包][发红包]
1,二位博友早上好！[心]//@笨笨熊玉娇龙:回复@淮上排客:能得到排客的欣赏与爱，我无比欣慰与幸福！并以道声：早上好，新一天快乐！//@淮上排客:回复@笨笨熊玉娇龙:[握手][心][微风]//@淮上排客:[鼓掌][赞]
1,那天下午和我和金线莲的三位，有两位反馈，当晚回家，很早就睡了。还说平常没有这个瞌睡，有一个喝的比较的多的说，尽然到第二天上午还睁不开眼睛，太厉害了。亲们，如果您失眠，经常来 养心馆喝金线莲，立竿见影 [可?][嘻嘻]
1,换了电脑就是不一样。机子不卡了，工作效率也高了，打字也有劲了[哈哈]
1,哇！！[鼓掌]恭喜阿立童鞋！还有木有收到礼物的小伙伴呢？快来晒照片和大家分享吧！[挤眼]
1,炫一下朋友拍的照片[嘻嘻]
1,【环秀好形象[耶]】入秋、入秋。新衣、新衣。村里的员工都是帅锅、美铝。。元芳，你怎么看？[太开心]
1,好孩子[爱你]后面开着的窗户看着好吓人啊，小心磕着爱动物的五毛小朋友
1,快来看这个话题 #念佛#[爱你][爱你][爱你]...http://t.cn/8kgPita
1,生日快乐@忧郁的石头joe ，屁股挺白的啊[哈哈][哈哈]
1,亲们，偶从现在开始，不减肥鸟！[嘻嘻][耶]
1,7月的休假还没结束，8月还休假？我没意见，领导该疯了，直接开除得了！[哈哈]
1,呵呵！了解啦！最近忙不呢！明天见啦！[可爱][可爱]
1,宅女高珊:回复@李华勇-:哈哈哈，勇哥我和你一起捐助他们重回校园吧[哈哈][哈哈][哈哈]
1,回复@快乐的小八Nancy:那我就直接在这儿打地铺了！[哈哈] //@快乐的小八Nancy:估计还得等四个小时吧！哈哈
1,生日还有不到两个小时就要过啦！祝自己生日快乐，20岁快乐！有你们，真好。[偷笑][偷笑][偷笑][可爱] muamua~~ 小左的生日歌唱的有腔调。 开心起来，我们夜店，走起！[爱你][爱你][花心]
1,[good][江南style]//@塔顶阳光: [偷笑][偷笑][鼓掌][鼓掌]
1,FRESH 珊瑚?唇膏?好咯，美[爱你]@董?bonnie
1,谢谢哈! 欢迎常来![鼓掌]
1,[呵呵] //@心怡scarlettchou:嗯![呵呵] //@love映霓: 春困秋乏[呵呵]，调理、补充的最佳时期来到喽 ~~心怡，我们一起行动吧！[爱你]
1,找个时间，去看看哦，顺便采访下！[good]@北京微吧 @北京热门 @北京城市攻略 @央广雅萍 //@无须豆蔻:回复@空心菜N:哈哈哈、一定要是金牛座的啊[哈哈] //@空心菜N:@赛丽亚八卦南锣 希望女文艺老板娘招到一个满意的老板哦！@无须豆蔻 @阿秀秀 @aaayaaa
1,@土豆牛肉高粱 代表老天感谢你[可爱]//@邱铭钧: 孤陋寡闻之徒。我接触的民间中医都挺厉害。吃不着葡萄说葡萄酸。越是打击中医厉害的人，最后得病的基本都要求助中医。老天有时候很公平。
1,太有才了！[哈哈]//@i宠物: 很有爱有木有！！[偷笑]
1,谢谢推荐！吼吼。[ok][哈哈][哈哈]
1,漂亮的饮品。。[太开心]
1,@小花猫走路_静悄悄 公开感谢远在深圳还要给我跟@道路_以目 买票看电影的小花猫[爱你][爱你][爱你]
1,[笑哈哈]//@00后孩子他妈白雪: //@薇啵薇啵: [鼓掌]圣诞节要吃大餐哦，你们呢？[太开心]@大象 @海南省旅游协会 @100T海南完美之旅 @-三亚旅游资讯
1,我有恐惧打电话。不恐惧接电话……[哈哈]所以，一般人别指望我没事主动打电话了，莫名的恐惧感……forgive me……
1,这个不错  //@MTV慢慢:[酷][鼓掌]
1,http://t.cn/8kvN5cT @haollee烘焙课堂 与 @爱奇艺 悦活汇联手推出：美食课堂系列视频第一季之 #如何烤芝士蛋糕# ，分享给大家~[玫瑰] 希望与同样喜欢烘焙的你，一起感受西点和艺术[爱你]
1,太给力了！以后请定期上图，干妈们要一起见证干女儿的成长！[爱你][爱心传递][心]
1,新年快乐！祝福你们！[鼓掌] //@唯美摄影世界:新年快乐！[给力]
1,每日推荐！[威武][嘻嘻]
1,[爱你]//@浮云-福运-富蕴:@coaching旅人 @LiuQ828 @Winnie樊 @Arpanet [嘻嘻][心]
1,报告各位领导，9：5赢，冠军[太开心]先贴张和裁判长吕老师、男子冠军 @党金虎 的合影，一会颁好奖再贴奖杯照[鼓掌]
1,远距离的福利??????  @楠心 很绝有木有~！[嘻嘻]
1,欢迎加入新浪美食伊人[太开心]
1,[爱你][笑哈哈] //@徐徐归兮:我也想要成为这种人――他们的生命闪闪发光，筋骨里充满力量，眼睛透彻明亮，嘴角总是上扬，对一切心怀爱和希望，对美好的事物过目不忘。唯有正能量，才能修复和安慰我们的世界。@张薇薇 @中国纺织出版社-社科
1,金钱肚捞面。牛是反刍动物，有四个胃，分别是瘤胃、网胃（蜂巢胃或金钱肚)、瓣胃（百叶胃，俗称牛百叶）和皱胃。前3个胃里面没有胃腺，不分泌胃液，称为前胃。第四个胃有胃腺，能分泌消化液，与猪和人的胃类似。 卤得合格的金钱肚爽滑弹牙但入滋入味。搞不好的成了一堆软趴趴的暧昧东西。[嘻嘻]
1,@美食诱惑馆 @美食 @文艺吃货青年 MS Bonbon中秋节送蒙布朗栗子金砖，请大家告诉大家，感谢喔[嘻嘻]
1,#欢乐结婚季# 我小学同学 在 我大学同学的婚礼上 碰上 我大学同学(&我当初的伴娘2号)……℃?^???^#$%%……这是什么状况[亲亲][亲亲][亲亲]@miomiowang  @糖--衣 [喜][喜][喜] @小西梅的天空 happywedding[蛋糕][蛋糕][蛋糕] 我在:http://t.cn/zYZTbKv
1,又到周五咯！现在每周五晚来#乐动雅乐轩#喝酒听歌，留下您的姓名及联系方式，即可参与年底的抽奖，奖品--泰国曼谷雅乐轩2晚免费住宿！！要不，2014年计划一场曼谷的雅乐轩奇幻之旅？[太开心] @雅乐轩aloft
1,回复@mavis美味:有理！ 独立其实也是未必的。 写完整理的时候加进去[哈哈] //@mavis美味:核心竞争力还有 独立么。。。技术好是未必的，有的也是缺乏经验才剩下的
1,回复@田朝晖:本期没难度！不算考你！[嘻嘻] //@田朝晖:上面！上面！上面！[偷笑] //@中国之翼扣子:回复@余兵67:[ok] //@余兵67:喜欢上面第一幅
1,俩小伙的表情太到位了！ //@佛陀佛:[嘻嘻]  //@我是朴实的农民攻:！！！！！！ //@小葵_AOI:绝对是男男阿！ //@李写意:这种被贤惠攻击倒的心情是肿么回事？太辛苦了吗？ //@风起涟漪:哪位高人的作品。。。 //@幻火丶某火一只:=      = //@江南烟雨杏花:这……绝对是男男篇啊，嗷，激动滴内牛满面
1,@美食推 [太开心]
1,回复@幸福韵味SX:你是老虎吗？[嘻嘻] //@幸福韵味SX:哟，原来唱了那么多歌哦哈哈
1,当心被打屁股[嘻嘻] //@NJBC周大锴:回复@广播人沈雷:女神的魅力是不需要用任何其他某某来比较的[嘻嘻] //@广播人沈雷:不过我觉得徐子涵比孙俪漂亮多了@NJBC周大锴 你觉得呢
1,千岛湖希尔顿度假酒店 您出行的首选[爱你]快来投票吧
1,回复 @heibaidao的新家:是啊! 真好! [嘻嘻] //@heibaidao的新家:有一份感恩的心就可以每天都活在幸福中. //@光照大地:感恩! 感恩! 无限感恩! [哈哈]
1,cool！[good][good] //@董芳0000: [鼓掌][鼓掌][鼓掌]
1,高档货啊[嘻嘻]
1,姐妹品牌 @MSSugar蜜斯蜜糖 送电影票啦~~ 蜜友们，走起~ 快去抢喽~ [嘻嘻][嘻嘻]
1,谢谢你的分享，期待继续支持关注！我们上班时间是周一至周六10:00-19:00，但明天按照国家假期休息呢。//@Im黄草莓: 呀呀~~lucky呢~谢谢~！请问你们周一上班么？想周一去取呢[可爱]
1,//@苏湘迅:对不起，我转发晚了！ // @卓越兄 : 对不起，我转发晚了！ // @凌狐冲在京华 ：对不起，我转晚了[嘻嘻] // @Pika-Eleven :对不起，我转发晚了! //  @victory
1,雅，韵，美这三个要求太好了，值得发扬光大！[good]//@典雅静界闫芳: 典雅静界即将毕业的具有~雅，韵，美的讲师们！[爱你][爱你][爱你]
1,魔镜魔镜告诉我，我长了张什么脸？据测试，我长了张型男脸[花心]。其实不管什么脸，最美的还是笑脸，对不对？[哈哈]@丁?A相声  @鸣乐汇翟琼 @如玉姐姐 ，来测测你长了张什么脸，传送门：http://t.cn/zWcjxh3
1,"闲适的中午时光，烧仙草补个血，trip is coming, 周末将至，大家今天好心情[爱你][爱你][可爱]@彼得詹 打不通你电话，哼！@Naadira斐异所思 不在我身边@Candyman8955 @loveshayne 又在我身边[爱你][可爱]"
1,感谢亲帮我们进行现场直播哈～拍的真不错呢[可爱]
1,太他妈牛逼了！大爱！[鼓掌] //@崔岫闻: //@海焱-Aviva工作室: //@安息香_李宜斐:爱情之一种～
1,@林嵘丞Ray [哈哈] //@娱玩:下次记得早点来，吼吼
1,角度真的很美，[鼓掌] //@摄影师老朱:转发微博
1,职场如商场，诱饵陷阱遍布，倘若步入陷阱，只能怪自己不小心~还好，咱部门较单纯~[嘻嘻]
1,#港购资讯#[威武]全港最大、最时尚的一站式家居主题商场【home square】特卖场居然低至2折！[爱你][爱你]参与折扣的商品包括：家私、家品、厨具、浴室用品、灯饰、寝室用品及家居电器等！！特卖持续到2月中，打算这段时间去香港的朋友要列好清单咯。http://t.cn/z0d1HMb
1,还有漳州东山岛的风动石~@漳州彭彭 是吧~[哈哈]
1,//@微博经典语录: [哈哈][哈哈][哈哈]
1,回复@中旅王颖:当天边的百合，遇见水中的莲花，当背包客遇见拉杆箱，当艰苦遇见小资，当对的时候遇见对的人，世界就变得如此美妙~~[可爱] //@中旅王颖:橙色是个勇敢的大美女，外表纤丽内心果敢，她的工作丰富多彩，也绝对考验毅力，@诗韵梦寻 和我听她聊天听的心花怒放又五体投地。@行者橙子你回来找我
1,黄花耳子粑粑肉  菜单叫法 //@懒人业余餐厅:自贡九大碗之首、春节大菜----粑粑肉，江湖人称自贡午餐肉[哈哈] //@十月霜子: 我的最爱，我老汉儿已经教会我做了，哈哈哈，想吃随时都可以
1,有点下垂，依然爱你[亲亲] //@Suits_USA:有点下垂，依然爱你
1,#网媒看江西#篁岭景区中修建的江西最长悬索桥，200米长，走在上面你怕了么？[嘻嘻]
1,你妹，你经过我同意了嘛[怒][怒][怒] //@差不多的明明:[鼓掌]求婚成功
1,我就是来得瑟的 [哈哈]
1,咋没直播呢。多可爱！//@许PP: 二儿他妈妈，快拿大木盆来哎，可赶上这拨了[哈哈] //@北京吃货小分队:笑死了好吗亲…………
1,//@和?娃求各????利: 竟然有拍[鼓掌]//@nini617830:恩恩，看到图真开心！谢~~
1,我们家的捷豹。[爱你]睡相好可爱。
1,哈哈，还是有“总”的范儿[江南style] //@越野e族向往神鹰:玩越野的人穿西装别扭阿 //@张杨??不??:传说中的总版主[威武][威武] //@?仔很懒:@越野e族向往神鹰 ？[鼓掌][鼓掌][鼓掌] //@越野E族无锡冰雨:原来是向往神鹰
1,在新加坡也可以看到崔老师@京城文人 写的书＜京味＞[嘻嘻][威武][鼓掌] 我在这里:http://t.cn/zllKEzy
1,还是妈妈漂亮[哈哈][飞机]
1,还没搬，仍在经贸大厦。今天周末领友人熟下路线，顺便拍几张图片与大家分享[嘻嘻]搬家了会通知大家[可爱] //@安裴智_顾曲散人:搬家了吗？不在财贸中心了？
1,[给力] //@俺叫老鬼:回复@新疆龙卷风大漠:哪儿去了？[嘻嘻] //@新疆龙卷风大漠: @西域孤狼XJ @光耀天润传媒新疆 @西瓜和贝贝 @俺叫老鬼 @以色猎人可金
1,哗，在一本时装主题书里面，我还不忘混搭鸡汤，好正能量哇哈哈[哈哈][爱你]
1,"I drink 10 cups of coffee every day[可爱] I cant sleep without drinking coffee(Its true) but everybody says ""I cant sleep if drinking coffee""[嘻嘻]"
1,把人婆娘都发微薄上了[哈哈][哈哈][哈哈]胡兰……[哈哈][哈哈][哈哈]
1,教主黄晓明魅力现身飞机启航仪式，不接受任何记者采访，瞧他刚走进门的那瞬间，酷毙了帅呆了[爱你] http://t.cn/zQPDJOF
1,跪求该女生电话//@张淇welly:[哈哈][哈哈][哈哈][哈哈]这简直是为我和我老婆创造的笑话[哈哈][哈哈][哈哈]谢谢冷笑话我老婆开心死了[给力][爱你]
1,所以……@Qer块儿 就是与众不同 //@Qer块儿:回复@游局网shapple:也迎来了好多与众不同的朋友 [太开心] //@游局网shapple:特色鸡尾酒让@Qer块儿 有了与众不同的风情…
1,大家猜猜这是在哪里？[可爱]
1,有没有人能够考证，我们从什么时候开始，把愚、蠢、痴、傻……称之为:二？我只知道，我们的先贤和圣哲，把这种人称为:仁。@温雅 @芒果V基金 @亚洲佛教杂志社 [哈哈]
1,哇咔咔 男童鞋也要护肤哦~ 要是有真人兽就更好啦~[嘻嘻]
1,#旅行好去处# 过了年，春天就来了！[微风] 来四川嘉阳坐小火车吧！一辆运行在四川南部小县城－－犍为县城北15公里远的、一条只有19.84千米的古老蒸汽小火车。“呜---呜----”的汽笛声，在窄窄的铁轨上，以每小时20公里的速度前行，慢慢欣赏窗外的大片油菜花。每年的4月份，是这里最美的时候！[爱你]
1,呵呵，纯纪实拍摄，比较喜欢胶片 //@金?yun060982:人生第一次尝试冲洗胶卷，虽然罐子里装的不是自己的胶卷，但这的确是个好活动，过程中还有机会与“摄影师”聊了一聊，颇受启发。第三张照片里有我，最后一张其实也是我。谢老师这组照片有很浓郁的婚纱摄影风格哦。[嘻嘻]
1,回复@吴迪?:期待亲的照片[爱你] //@吴迪?:?? 去完上?片 //@御庭酒店集团:回复@予淇珠宝-theSecendDay:园景房或山景大床房各含2张温泉券哈，欢迎亲的体验哈～  //@予淇珠宝-theSecendDay:我已经订了，这个set里的也有室内温泉吗？
1,欢迎大家来咱家吃饭，饭卤都可以免费添，但是不要浪费呀，浪费老板要罚款哦[哈哈]
1,淮扬菜~我爱，我爱！吃到了小时候常吃的蛋饺[哈哈] 我爱美食，爱旅行，爱淮扬菜，我还没有成为厨师，我是暖暖，我的家乡在扬州！哈哈 @侯新庆@扬州狮子楼帮主@扬州美食网@海外美食作家冰清@美食评论家@淘宝美食@美食环游@海外美食家
1,收藏[可爱] //@林舒婕:@i-87
1,"当小朋友碰上测慌仪,很搞笑。问:你偷吃零食吗?小女孩答:没有。测慌仪响...又问:你经常偷吃还是偶尔偷吃?又答:经常偷吃。另一轮,问:你在游泳池小便过吗?小男孩答:爸爸说可以。[哈哈]"
1,[哈哈]嘘~用你的表现说话[偷笑] //@跑者安德鲁: 几年前看过，仍然觉得有趣。come on England! //@AnJs-R: For three lions//@冰茶de吧: 太搞了，给最近看欧洲杯的童鞋欢乐一下
1,回复@海阳: 我看过你的签名，阳光得很~所以拿来！拿来！~[推荐]~ //@海阳:我签名不好看啊 哈哈，顺带设计个签名吧 哈哈 //@河南集聚-丛娜:回复@海阳: 先交来签名，呵呵~[偷笑] //@海阳:也给我设计一下[哈哈]
1,[哈哈][哈哈] @郭燕娃
